22570,22118,452,97.99734160389897,2.002658396101019
22571,22484,87,99.61454964334766,0.3854503566523415
22566,22257,309,98.63068332890188,1.3693166710981122
22568,22519,49,99.78287841191067,0.21712158808933005
22573,22166,407,98.19696097107165,1.803039028928366
22571,21925,646,97.13792034025963,2.862079659740375
22570,22292,278,98.7682764731945,1.231723526805494
22574,22001,573,97.46168158057942,2.538318419420572
22573,22152,421,98.13493997253356,1.8650600274664424
22573,22001,572,97.46599920258717,2.5340007974128387
