22570,22536,34,99.84935755427558,0.15064244572441293
22571,22541,30,99.867086083913,0.1329139160870143
22566,22536,30,99.86705663387396,0.1329433661260303
22568,22547,21,99.90694789081887,0.09305210918114144
22573,22544,29,99.8715279315997,0.12847206840030126
22571,22538,33,99.85379469230429,0.14620530769571574
22570,22539,31,99.86264953478067,0.13735046521931768
22574,22543,31,99.86267387259679,0.1373261274032072
22573,22545,28,99.87595800292385,0.12404199707615293
22573,22536,37,99.83608736100652,0.16391263899348782
