341.9221315383911,285.62387228012085,48.554213762283325
437.48894715309143,381.6755437850952,48.09847021102905
278.314377784729,207.5422921180725,65.87645983695984
509.7868139743805,453.11321687698364,48.939044713974
451.8407390117645,397.58859634399414,46.58334159851074
337.8495681285858,267.2992260456085,65.69269847869873
710.7474119663239,654.4192674160004,48.58937335014343
290.3451945781708,219.69054436683655,65.82848572731018
271.37399435043335,200.67148566246033,65.78761601448059
310.70140075683594,261.991037607193,41.15916466712952
