22571,22533,38,99.83164237295645,0.16835762704355148
22571,22549,22,99.90252979486952,0.09747020513047716
22571,22536,35,99.84493376456516,0.15506623543485004
22571,22539,32,99.85822515617386,0.1417748438261486
22571,22541,30,99.867086083913,0.1329139160870143
22571,22535,36,99.84050330069559,0.15949669930441718
22571,22542,29,99.87151654778256,0.12848345221744717
22571,22541,30,99.867086083913,0.1329139160870143
22571,22537,34,99.84936422843472,0.1506357715652829
22572,22541,31,99.86266170476698,0.1373382952330321
