22574,22236,338,98.50270222379729,1.4972977762027109
22574,22530,44,99.80508549658899,0.1949145034110038
22574,22534,40,99.82280499689908,0.17719500310091255
22574,22349,225,99.00327810755736,0.996721892442633
22574,22479,95,99.57916186763532,0.4208381323646673
22575,22548,27,99.88039867109634,0.11960132890365448
22575,22273,302,98.66223698781837,1.3377630121816169
22575,22447,128,99.43300110741971,0.5669988925802879
22575,22097,478,97.88261351052049,2.1173864894795127
22575,22467,108,99.52159468438538,0.4784053156146179
