327.769248008728,263.6752026081085,54.931270360946655
233.36577010154724,168.245112657547,56.75107955932617
430.9637973308563,361.8964605331421,60.61023187637329
451.0710356235504,375.8100051879883,66.53032732009888
257.8367624282837,181.79781317710876,67.38340425491333
259.4303243160248,195.37223839759827,55.679951190948486
452.89116954803467,388.979829788208,55.594170808792114
607.1144180297852,545.1718595027924,53.626792669296265
266.07889008522034,200.58791995048523,57.120256185531616
837.7294433116913,763.2862205505371,65.6706793308258
