201.3655297756195,198.08173274993896,0.31728339195251465
210.11655688285828,207.05550980567932,0.2815842628479004
197.82501554489136,194.71518754959106,0.34494948387145996
300.3871235847473,297.25919675827026,0.34854769706726074
443.3464078903198,440.1294412612915,0.43595027923583984
204.4290099143982,201.21851706504822,0.4396188259124756
217.37844514846802,214.18510270118713,0.42484164237976074
353.347815990448,350.132182598114,0.45108938217163086
257.2326879501343,253.98162508010864,0.47541308403015137
194.77764654159546,191.48627591133118,0.5210542678833008
