22570,21470,1100,95.1262738147984,4.873726185201595
22571,21436,1135,94.9714235080413,5.028576491958709
22566,20846,1720,92.37791367544092,7.622086324559071
22568,21128,1440,93.6192839418646,6.380716058135413
22573,21489,1084,95.19780268462323,4.802197315376778
22571,19930,2641,88.29914492047318,11.700855079526827
22570,21610,960,95.74656623836951,4.2534337616304825
22574,15281,7293,67.69292105962612,32.30707894037388
22573,18295,4278,81.0481548752935,18.95184512470651
22573,9647,12926,42.736898064058835,57.26310193594117
