22571,22537,34,99.84936422843472,0.1506357715652829
22571,22550,21,99.90696025873909,0.09303974126091002
22571,22537,34,99.84936422843472,0.1506357715652829
22571,22539,32,99.85822515617386,0.1417748438261486
22571,22544,27,99.8803774755217,0.11962252447831288
22571,22538,33,99.85379469230429,0.14620530769571574
22571,22546,25,99.88923840326083,0.1107615967391786
22571,22542,29,99.87151654778256,0.12848345221744717
22571,22540,31,99.86265562004343,0.13734437995658147
22572,22542,30,99.86709197235514,0.13290802764486975
